,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
752,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-06,G2018,,321.75,2018-10-06 00:00:00,UTLITIES,1305705,HARRY,PASCAL,,,,2019-01-20,F3X,F3X-24,201901209143891842,2019-01-20,"PASCAL, HARRY",False,24.0,4012020191636885606,,,,False,True,,,,58784.64,,LAS VEGAS,,,,NV ENERGY,,NV,6226 W SAHARA AVE,,,891463060.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901209143891842,1282314,12G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220191643427105,S,VQZ6GAGFYD1,PROGRESSIVE TURNOUT PROJECT
753,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-05,G2018,,172.8,2018-10-05 00:00:00,CABLE,1265936,HARRY,PASCAL,,,,2018-10-05,F24,F24-24,201810059124388326,2018-10-05,"PASCAL, HARRY",True,24.0,4100720181598773128,,,,False,True,,,,42211.04,,OMAHA,,,,COX BUSINESS,,NE,PO BOX 2742,,,681032742.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810059124388326,1265936,48,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4100720181598779711,S,VQZ6GAGFRA4,PROGRESSIVE TURNOUT PROJECT
754,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-05,G2018,,333.0,2018-10-05 00:00:00,DATA RESEARCH,1265936,HARRY,PASCAL,,,,2018-10-05,F24,F24-24,201810059124388316,2018-10-05,"PASCAL, HARRY",True,24.0,4100720181598773128,,,,False,True,,,,42211.04,,CHICAGO,,,,CIVIS ANALYTICS INC,,IL,200 W MONROE ST,,,606065075.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810059124388316,1265936,48,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4100720181598779671,S,VQZ6GAGFR21,PROGRESSIVE TURNOUT PROJECT
755,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,15.34,2018-10-05 00:00:00,CAMPAIGN GRAPHICS,1347513,,,,,,2019-08-12,F5,,201908129162845687,,,False,,4081220191663277424,,,,False,True,,,,2239.08,,DULLES,,,,RESTON SHIRT & GRAPHIC CO. INC.,,VA,"22800 INDIAN CREEK DR, SUITE C",,,20166.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845687,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663285158,S,F57.4373,FEMINIST MAJORITY
756,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-05,G2018,,172.8,2018-10-05 00:00:00,CABLE,1305705,HARRY,PASCAL,,,,2019-01-20,F3X,F3X-24,201901209143891941,2019-01-20,"PASCAL, HARRY",False,24.0,4012020191636885606,,,,False,True,,,,58784.64,,OMAHA,,,,COX BUSINESS,,NE,PO BOX 2742,,,681032742.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901209143891941,1282314,12G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220191643427503,S,VQZ6GAGFRA4,PROGRESSIVE TURNOUT PROJECT
757,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-05,G2018,,333.0,2018-10-05 00:00:00,DATA RESEARCH,1305705,HARRY,PASCAL,,,,2019-01-20,F3X,F3X-24,201901209143891828,2019-01-20,"PASCAL, HARRY",False,24.0,4012020191636885606,,,,False,True,,,,58784.64,,CHICAGO,,,,CIVIS ANALYTICS INC,,IL,200 W MONROE ST,,,606065075.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901209143891828,1282314,12G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220191643427051,S,VQZ6GAGFR21,PROGRESSIVE TURNOUT PROJECT
758,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-04,G2018,,2423.5,2018-10-04 00:00:00,DATA RESEARCH,1265936,HARRY,PASCAL,,,,2018-10-05,F24,F24-24,201810059124388336,2018-10-05,"PASCAL, HARRY",True,24.0,4100720181598773128,,,,False,True,,,,42211.04,,WASHINGTON,,,,NGP VAN,,DC,1101 15TH ST NW,,,200055002.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810059124388336,1265936,48,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4100720181598779751,S,VQZ6GAGFNA8,PROGRESSIVE TURNOUT PROJECT
759,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-04,G2018,,2423.5,2018-10-04 00:00:00,DATA RESEARCH,1305705,HARRY,PASCAL,,,,2019-01-20,F3X,F3X-24,201901209143892077,2019-01-20,"PASCAL, HARRY",False,24.0,4012020191636885606,,,,False,True,,,,58784.64,,WASHINGTON,,,,NGP VAN,,DC,1101 15TH ST NW,,,200055002.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901209143892077,1282314,12G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022220191643428045,S,VQZ6GAGFNA8,PROGRESSIVE TURNOUT PROJECT
760,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90016072,,,,,,,,,,G2018,GENERAL,231.18,2018-10-04 00:00:00,STAFF SALARIES & BENEFITS,1309086,,,,,,2019-01-30,F5,,201901309144174730,,,False,,4013020191636924265,,,,False,True,,,,1268.98,,NEW YORK,,,,BEND THE ARC JEWISH ACTION INC,,NY,330 SEVENTH AVE,19TH FL,,10001.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901309144174730,1309086,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4021620191640374663,S,F57.4438,BEND THE ARC JEWISH ACTION INC
761,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,38.44,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845755,,,False,,4081220191663277424,,,,False,True,,,,1957.62,,LAS VEGAS,LESLIE,WALTON,,"WALTON, LESLIE",,NV,4306 CORY PLACE,,,89107.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845755,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663285362,S,F57.4162,FEMINIST MAJORITY
762,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,33.75,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845733,,,False,,4081220191663277424,,,,False,True,,,,1991.37,,LAS VEGAS,TIFFANY,STONE,,"STONE, TIFFANY",,NV,6504 TAYLOR CREEK AVENUE,,,89130.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845733,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663285298,S,F57.4171,FEMINIST MAJORITY
763,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,13.12,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845714,,,False,,4081220191663277424,,,,False,True,,,,2004.49,,LAS VEGAS,JASMIN,SERRANO,R,"SERRANO, JASMIN R",,NV,4343 BILLMAN AVE,,,89121.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845714,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663285241,S,F57.4176,FEMINIST MAJORITY
764,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,86.25,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845644,,,False,,4081220191663277424,,,,False,True,,,,1919.18,,HENDERSON,SANJLA,PERUMAL,,"PERUMAL, SANJLA",,NV,776 FOREST PEAK ST,,,89011.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845644,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663285031,S,F57.4157,FEMINIST MAJORITY
765,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,107.25,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845628,,,False,,4081220191663277424,,,,False,True,,,,2223.74,,LAS VEGAS,YESENIA,MOYA-GARAY,,"MOYA-GARAY, YESENIA",,NV,60 NORTH PECOS ROAD APT. 2139,,,89101.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845628,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663284983,S,F57.4369,FEMINIST MAJORITY
766,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,66.56,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845558,,,False,,4081220191663277424,,,,False,True,,,,2116.49,,LAS VEGAS,AUSTIN,KREHBIEL,,"KREHBIEL, AUSTIN",,NV,4349 MALAGA DRIVE,,,89121.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845558,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663284771,S,F57.4363,FEMINIST MAJORITY
767,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,30.44,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845531,,,False,,4081220191663277424,,,,False,True,,,,2049.93,,LAS VEGAS,KAYDAH,JOHNSON,,"JOHNSON, KAYDAH",,NV,8436 GARNET PEAK COURT,,,89117.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845531,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663284691,S,F57.4338,FEMINIST MAJORITY
768,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90010646,,,,,,,,,,G2018,GENERAL,15.0,2018-10-03 00:00:00,PAYROLL,1347513,,,,,,2019-08-12,F5,,201908129162845396,,,False,,4081220191663277424,,,,False,True,,,,2019.49,,LAS VEGAS,OTHALIA,CLEMENTSON,,"CLEMENTSON, OTHALIA",,NV,2232 GOLDHILL WAY,,,89106.0,https://docquery.fec.gov/cgi-bin/fecimg/?201908129162845396,1304110,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081320191663284287,S,F57.4329,FEMINIST MAJORITY
769,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,892.82,2018-09-30 00:00:00,PAYROLL TAXES,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664507,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,ROCHESTER,,,,PAYCHEX,,NY,911 PANORAMA TRL S,,,146252311.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664507,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395799,S,VQZ6GAGBGH9,PROGRESSIVE TURNOUT PROJECT
770,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,9.0,2018-09-30 00:00:00,TRAVEL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664502,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,BPPH,,NV,3645 LAS VEGAS BLVD S,,,891094321.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664502,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395781,S,VQZ6GAGCFF9,PROGRESSIVE TURNOUT PROJECT
771,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,443.84,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664477,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,KATHRYN,ROUGHTON,,"ROUGHTON, KATHRYN",,NV,4512 LILLIPUT LN,,,891025792.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664477,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395681,S,VQZ6GAGBH49,PROGRESSIVE TURNOUT PROJECT
772,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,821.4,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664457,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,N LAS VEGAS,SARAI,MARTINEZ,,"MARTINEZ, SARAI",,NV,5032 HIGH CREEK DR,,,890312333.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664457,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395599,S,VQZ6GAGBGV8,PROGRESSIVE TURNOUT PROJECT
773,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,665.24,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664446,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,SKYLAR,CONTRERAS-LEWIS,,"CONTRERAS-LEWIS, SKYLAR",,NV,2750 S DURANGO DR,,,891172636.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664446,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395555,S,VQZ6GAGBGP8,PROGRESSIVE TURNOUT PROJECT
774,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,14.85,2018-09-30 00:00:00,TRAVEL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664440,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,PHOENIX,,,,DILLY'S DELI,,AZ,1250 E HADLEY ST,STE 6,,850344103.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664440,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395533,S,VQZ6GAGCFM8,PROGRESSIVE TURNOUT PROJECT
775,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,641.45,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664418,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,RYAN,YATES,,"YATES, RYAN",,NV,2900 OLIVE ST,APT 11,,891044459.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664418,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395443,S,VQZ6GAGBH98,PROGRESSIVE TURNOUT PROJECT
776,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,19.36,2018-09-30 00:00:00,SUPPLIES,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664359,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,IKEA,,NV,6500 IKEA WAY,,,891485047.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664359,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619395209,S,VQZ6GAGCFG7,PROGRESSIVE TURNOUT PROJECT
777,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,16.97,2018-09-30 00:00:00,TRAVEL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664289,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,PORT OF SUBS,,NV,5757 WAYNE NEWTON BLVD,,,891118037.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664289,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619394929,S,VQZ6GAGCFN6,PROGRESSIVE TURNOUT PROJECT
778,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,38.37,2018-09-30 00:00:00,FIELD EVENT,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664213,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,ARCHIS,,NV,6345 S RAINBOW BLVD,,,891183218.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664213,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619394625,S,VQZ6GAGCFH5,PROGRESSIVE TURNOUT PROJECT
779,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,272.0,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664152,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,CARROLL,HOOKS,,"HOOKS, CARROLL",,NV,819 HOLLANDSWORTH AVE,,,891233196.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664152,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619394379,S,VQZ6GAGBGR4,PROGRESSIVE TURNOUT PROJECT
780,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,149.5,2018-09-30 00:00:00,FIELD EVENT,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664149,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,STIRFRY,,NV,5587 S RAINBOW BLVD,,,891181857.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664149,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619394369,S,VQZ6GAGCFP4,PROGRESSIVE TURNOUT PROJECT
781,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,486.0,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664079,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,KEITH,BETHA,,"BETHA, KEITH",,NV,4299 SIRIUS AVE,,,891027661.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664079,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619394087,S,VQZ6GAGBGM3,PROGRESSIVE TURNOUT PROJECT
782,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,201.78,2018-09-30 00:00:00,TRAVEL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664075,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,ENTERPRISE RENT A CAR,,NV,LAS VEGAS AP CONS FACILITY,,,89119.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664075,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619394071,S,VQZ6GAGCFJ3,PROGRESSIVE TURNOUT PROJECT
783,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-23,G2018,,773.96,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664050,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,GRACIELA,VILLA,,"VILLA, GRACIELA",,NV,3633 ALLIANCE ST,,,891296821.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664050,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619393973,S,VQZ6GAGBH73,PROGRESSIVE TURNOUT PROJECT
784,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,880.55,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664037,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,HENDERSON,DIANA,MENDEZ ARBIZU,,"MENDEZ ARBIZU, DIANA",,NV,950 SEVEN HILLS DR,UNIT 311,,890524306.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664037,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619393919,S,VQZ6GAGBH23,PROGRESSIVE TURNOUT PROJECT
785,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,772.16,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133664024,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,CHRISTOPHER,MASTELLONE,,"MASTELLONE, CHRISTOPHER",,NV,9975 PEACE WAY,UNIT 1085,,891478258.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133664024,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619393869,S,VQZ6GAGBGY2,PROGRESSIVE TURNOUT PROJECT
786,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,89.5,2018-09-30 00:00:00,FIELD EVENT,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133663921,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,,,,TWILIGHT,,NV,3645 LAS VEGAS BLVD S,,,891094321.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133663921,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619393455,S,VQZ6GAGCFE1,PROGRESSIVE TURNOUT PROJECT
787,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,861.59,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133663873,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,LESLIE,MARLOW,,"MARLOW, LESLIE",,NV,2662 RED ROCK ST,APT 202,,891465615.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133663873,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619393265,S,VQZ6GAGBGT0,PROGRESSIVE TURNOUT PROJECT
788,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-09-30,G2018,,2487.5,2018-09-30 00:00:00,PAYROLL,1291159,HARRY,PASCAL,,,,2018-11-11,F3X,F3X-24,201811119133663861,2018-11-11,"PASCAL, HARRY",False,24.0,4111220181616973835,,,,False,True,,,,39281.74,,LAS VEGAS,VANESSA,COLLINS,,"COLLINS, VANESSA",,NV,6179 MEADOW VIEW LN,,,891031167.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811119133663861,1273979,M10,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320181619393217,S,VQZ6GAGBGN0,PROGRESSIVE TURNOUT PROJECT
